Frequency (Hz),Distance (mm),Magnitude (m/s),Max Magnitude (m/s),Relative dB,fig
3996.09375,10,5.69E-06,1.98E-05,-5.414063265,5.69
3996.484375,10,6.01E-06,1.98E-05,-5.175834481,6.01
3996.875,10,5.08E-06,1.98E-05,-5.904074576,5.08
3997.265625,10,3.04E-06,1.98E-05,-8.139533543,3.04
3997.65625,10,4.51E-06,1.98E-05,-6.426176077,4.51
3998.046875,10,5.99E-06,1.98E-05,-5.195519126,5.99
3998.4375,10,5.68E-06,1.98E-05,-5.422522504,5.68
3998.828125,10,4.24E-06,1.98E-05,-6.691207361,4.24
3999.21875,10,3.45E-06,1.98E-05,-7.593122362,3.45
3999.609375,10,5.30E-06,1.98E-05,-5.721559296,5.3
4000,10,6.14E-06,1.98E-05,-5.088368194,6.14
4000.390625,10,5.29E-06,1.98E-05,-5.730122013,5.29
4000.78125,10,3.27E-06,1.98E-05,-7.818388879,3.27
4001.171875,10,4.55E-06,1.98E-05,-6.382038877,4.55
4001.5625,10,5.69E-06,1.98E-05,-5.414250205,5.69
4001.953125,10,6.13E-06,1.98E-05,-5.09493444,6.13
4002.34375,10,4.55E-06,1.98E-05,-6.387391337,4.55
4002.734375,10,2.93E-06,1.98E-05,-8.304502429,2.93
4003.125,10,5.20E-06,1.98E-05,-5.807248239,5.2
4003.515625,10,6.02E-06,1.98E-05,-5.174192338,6.02
4003.90625,10,5.52E-06,1.98E-05,-5.546453979,5.52
4004.296875,10,3.63E-06,1.98E-05,-7.372847032,3.63
4004.6875,10,4.18E-06,1.98E-05,-6.753496033,4.18
4005.078125,10,5.71E-06,1.98E-05,-5.397650869,5.71
4005.46875,10,6.11E-06,1.98E-05,-5.10466639,6.11
4005.859375,10,4.94E-06,1.98E-05,-6.02622833,4.94
4006.25,10,2.86E-06,1.98E-05,-8.410487338,2.86
4006.640625,10,4.82E-06,1.98E-05,-6.138029016,4.82
4007.03125,10,6.33E-06,1.98E-05,-4.953036082,6.33
4007.421875,10,5.57E-06,1.98E-05,-5.508698804,5.57
4007.8125,10,4.22E-06,1.98E-05,-6.712486034,4.22
4008.203125,10,3.86E-06,1.98E-05,-7.100845238,3.86
4008.59375,10,5.45E-06,1.98E-05,-5.60302636,5.45
4008.984375,10,6.26E-06,1.98E-05,-4.999791759,6.26
4009.375,10,5.06E-06,1.98E-05,-5.927683721,5.06
4009.765625,10,3.09E-06,1.98E-05,-8.06851078,3.09
4010.15625,10,4.63E-06,1.98E-05,-6.309401462,4.63
4010.546875,10,6.13E-06,1.98E-05,-5.095253477,6.13
4010.9375,10,5.95E-06,1.98E-05,-5.22005989,5.95
4011.328125,10,4.40E-06,1.98E-05,-6.528675841,4.4
4011.71875,10,3.39E-06,1.98E-05,-7.66166201,3.39
4012.109375,10,5.46E-06,1.98E-05,-5.592743763,5.46
4012.5,10,6.12E-06,1.98E-05,-5.102163184,6.12
4012.890625,10,5.58E-06,1.98E-05,-5.502666483,5.58
4013.28125,10,3.25E-06,1.98E-05,-7.841991966,3.25
4013.671875,10,4.36E-06,1.98E-05,-6.574697559,4.36
4014.0625,10,6.02E-06,1.98E-05,-5.174076098,6.02
4014.453125,10,5.88E-06,1.98E-05,-5.27122081,5.88
4014.84375,10,4.70E-06,1.98E-05,-6.245702892,4.7
4015.234375,10,3.05E-06,1.98E-05,-8.129576767,3.05
4015.625,10,5.25E-06,1.98E-05,-5.769183729,5.25
4016.015625,10,6.12E-06,1.98E-05,-5.09917884,6.12
4016.40625,10,5.63E-06,1.98E-05,-5.458675421,5.63
4016.796875,10,3.63E-06,1.98E-05,-7.366943231,3.63
4017.1875,10,4.07E-06,1.98E-05,-6.87375214,4.07
4017.578125,10,5.84E-06,1.98E-05,-5.301782071,5.84
4017.96875,10,6.11E-06,1.98E-05,-5.102739845,6.11
4018.359375,10,4.88E-06,1.98E-05,-6.079177241,4.88
4018.75,10,2.86E-06,1.98E-05,-8.40154467,2.86
4019.140625,10,4.93E-06,1.98E-05,-6.034436884,4.93
4019.53125,10,6.14E-06,1.98E-05,-5.085337428,6.14
4019.921875,10,5.70E-06,1.98E-05,-5.408483206,5.7
4020.3125,10,4.02E-06,1.98E-05,-6.929651464,4.02
4020.703125,10,3.95E-06,1.98E-05,-7.003174182,3.95
4021.09375,10,5.63E-06,1.98E-05,-5.457980143,5.63
4021.484375,10,6.36E-06,1.98E-05,-4.93283673,6.36
4021.875,10,5.23E-06,1.98E-05,-5.779629253,5.23
4022.265625,10,3.03E-06,1.98E-05,-8.156507607,3.03
4022.65625,10,4.82E-06,1.98E-05,-6.140398566,4.82
4023.046875,10,6.10E-06,1.98E-05,-5.114552656,6.1
4023.4375,10,5.99E-06,1.98E-05,-5.189434523,5.99
4023.828125,10,4.42E-06,1.98E-05,-6.517317281,4.42
4024.21875,10,3.42E-06,1.98E-05,-7.620865358,3.42
4024.609375,10,5.72E-06,1.98E-05,-5.393211736,5.72
4025,10,6.10E-06,1.98E-05,-5.110249101,6.1
4025.390625,10,5.64E-06,1.98E-05,-5.452252577,5.64
4025.78125,10,3.41E-06,1.98E-05,-7.634843678,3.41
4026.171875,10,4.30E-06,1.98E-05,-6.63353513,4.3
4026.5625,10,6.05E-06,1.98E-05,-5.149926625,6.05
4026.953125,10,6.10E-06,1.98E-05,-5.112463696,6.1
4027.34375,10,4.62E-06,1.98E-05,-6.320518866,4.62
4027.734375,10,3.06E-06,1.98E-05,-8.104206548,3.06
4028.125,10,5.33E-06,1.98E-05,-5.701115708,5.33
4028.515625,10,6.23E-06,1.98E-05,-5.019833925,6.23
4028.90625,10,5.51E-06,1.98E-05,-5.553141455,5.51
4029.296875,10,3.97E-06,1.98E-05,-6.980172474,3.97
4029.6875,10,4.17E-06,1.98E-05,-6.764485327,4.17
4030.078125,10,5.61E-06,1.98E-05,-5.477431283,5.61
4030.46875,10,6.49E-06,1.98E-05,-4.845751673,6.49
4030.859375,10,4.80E-06,1.98E-05,-6.150418514,4.8
4031.25,10,2.79E-06,1.98E-05,-8.512942299,2.79
4031.640625,10,5.08E-06,1.98E-05,-5.90827297,5.08
4032.03125,10,6.32E-06,1.98E-05,-4.958752776,6.32
4032.421875,10,5.73E-06,1.98E-05,-5.384171255,5.73
4032.8125,10,4.18E-06,1.98E-05,-6.750461124,4.18
4033.203125,10,3.94E-06,1.98E-05,-7.016891104,3.94
4033.59375,10,5.68E-06,1.98E-05,-5.423910274,5.68
4033.984375,10,6.18E-06,1.98E-05,-5.05910721,6.18
4034.375,10,5.39E-06,1.98E-05,-5.650084258,5.39
4034.765625,10,3.03E-06,1.98E-05,-8.150531769,3.03
4035.15625,10,4.59E-06,1.98E-05,-6.352605926,4.59
4035.546875,10,6.35E-06,1.98E-05,-4.941048346,6.35
4035.9375,10,5.88E-06,1.98E-05,-5.274796461,5.88
4036.328125,10,4.36E-06,1.98E-05,-6.574665663,4.36
4036.71875,10,3.55E-06,1.98E-05,-7.459623087,3.55
4037.109375,10,5.83E-06,1.98E-05,-5.310859619,5.83
4037.5,10,6.13E-06,1.98E-05,-5.092472263,6.13
4037.890625,10,5.78E-06,1.98E-05,-5.344869158,5.78
4038.28125,10,3.47E-06,1.98E-05,-7.563483565,3.47
4038.671875,10,4.29E-06,1.98E-05,-6.642038487,4.29
4039.0625,10,6.16E-06,1.98E-05,-5.069537864,6.16
4039.453125,10,6.13E-06,1.98E-05,-5.092074788,6.13
4039.84375,10,4.53E-06,1.98E-05,-6.404809049,4.53
4040.234375,10,3.32E-06,1.98E-05,-7.756498252,3.32
4040.625,10,5.39E-06,1.98E-05,-5.647034466,5.39
4041.015625,10,6.47E-06,1.98E-05,-4.859658214,6.47
4041.40625,10,5.73E-06,1.98E-05,-5.386396631,5.73
4041.796875,10,3.78E-06,1.98E-05,-7.187961317,3.78
4042.1875,10,4.28E-06,1.98E-05,-6.649103221,4.28
4042.578125,10,5.92E-06,1.98E-05,-5.239885635,5.92
4042.96875,10,6.48E-06,1.98E-05,-4.84974589,6.48
4043.359375,10,4.92E-06,1.98E-05,-6.046102367,4.92
4043.75,10,2.84E-06,1.98E-05,-8.439758091,2.84
4044.140625,10,5.19E-06,1.98E-05,-5.8146796,5.19
4044.53125,10,6.33E-06,1.98E-05,-4.954593935,6.33
4044.921875,10,6.01E-06,1.98E-05,-5.177941146,6.01
4045.3125,10,4.01E-06,1.98E-05,-6.931268822,4.01
4045.703125,10,3.90E-06,1.98E-05,-7.058866436,3.9
4046.09375,10,5.99E-06,1.98E-05,-5.194400462,5.99
4046.484375,10,6.25E-06,1.98E-05,-5.005548147,6.25
4046.875,10,5.52E-06,1.98E-05,-5.549258395,5.52
4047.265625,10,3.01E-06,1.98E-05,-8.180447358,3.01
4047.65625,10,4.83E-06,1.98E-05,-6.127950345,4.83
4048.046875,10,6.30E-06,1.98E-05,-4.974511561,6.3
4048.4375,10,6.19E-06,1.98E-05,-5.051127096,6.19
4048.828125,10,4.49E-06,1.98E-05,-6.445668635,4.49
4049.21875,10,3.60E-06,1.98E-05,-7.400591514,3.6
4049.609375,10,5.78E-06,1.98E-05,-5.344952513,5.78
4050,10,6.43E-06,1.98E-05,-4.881357389,6.43
4050.390625,10,5.65E-06,1.98E-05,-5.444742557,5.65
4050.78125,10,3.59E-06,1.98E-05,-7.411232498,3.59
4051.171875,10,4.69E-06,1.98E-05,-6.257293759,4.69
4051.5625,10,6.23E-06,1.98E-05,-5.02353337,6.23
4051.953125,10,6.49E-06,1.98E-05,-4.843322383,6.49
4052.34375,10,4.77E-06,1.98E-05,-6.183631929,4.77
4052.734375,10,3.29E-06,1.98E-05,-7.790954848,3.29
4053.125,10,5.53E-06,1.98E-05,-5.537110349,5.53
4053.515625,10,6.55E-06,1.98E-05,-4.802800333,6.55
4053.90625,10,5.81E-06,1.98E-05,-5.323177658,5.81
4054.296875,10,4.00E-06,1.98E-05,-6.948321771,4
4054.6875,10,4.52E-06,1.98E-05,-6.419613634,4.52
4055.078125,10,5.93E-06,1.98E-05,-5.23254053,5.93
4055.46875,10,6.74E-06,1.98E-05,-4.681886511,6.74
4055.859375,10,5.08E-06,1.98E-05,-5.911343366,5.08
4056.25,10,2.88E-06,1.98E-05,-8.366196409,2.88
4056.640625,10,5.47E-06,1.98E-05,-5.589991383,5.47
4057.03125,10,6.57E-06,1.98E-05,-4.79149665,6.57
4057.421875,10,6.07E-06,1.98E-05,-5.137889888,6.07
4057.8125,10,4.27E-06,1.98E-05,-6.664830103,4.27
4058.203125,10,4.01E-06,1.98E-05,-6.937838566,4.01
4058.59375,10,5.86E-06,1.98E-05,-5.287505289,5.86
4058.984375,10,6.40E-06,1.98E-05,-4.902415369,6.4
4059.375,10,5.48E-06,1.98E-05,-5.578431063,5.48
4059.765625,10,3.08E-06,1.98E-05,-8.081051676,3.08
4060.15625,10,4.77E-06,1.98E-05,-6.177538478,4.77
4060.546875,10,6.62E-06,1.98E-05,-4.755577172,6.62
4060.9375,10,6.13E-06,1.98E-05,-5.090241633,6.13
4061.328125,10,4.62E-06,1.98E-05,-6.322733351,4.62
4061.71875,10,3.64E-06,1.98E-05,-7.355129828,3.64
4062.109375,10,5.80E-06,1.98E-05,-5.335954127,5.8
4062.5,10,6.54E-06,1.98E-05,-4.813651737,6.54
4062.890625,10,5.72E-06,1.98E-05,-5.394346349,5.72
4063.28125,10,3.71E-06,1.98E-05,-7.272621336,3.71
4063.671875,10,4.61E-06,1.98E-05,-6.332197353,4.61
4064.0625,10,6.24E-06,1.98E-05,-5.011639734,6.24
4064.453125,10,6.60E-06,1.98E-05,-4.768940334,6.6
4064.84375,10,4.88E-06,1.98E-05,-6.085812754,4.88
4065.234375,10,3.33E-06,1.98E-05,-7.748231262,3.33
4065.625,10,5.58E-06,1.98E-05,-5.497683148,5.58
4066.015625,10,6.77E-06,1.98E-05,-4.658247423,6.77
4066.40625,10,5.92E-06,1.98E-05,-5.243960129,5.92
4066.796875,10,3.94E-06,1.98E-05,-7.014909507,3.94
4067.1875,10,4.64E-06,1.98E-05,-6.305176411,4.64
4067.578125,10,6.11E-06,1.98E-05,-5.106436694,6.11
4067.96875,10,6.61E-06,1.98E-05,-4.761458463,6.61
4068.359375,10,5.33E-06,1.98E-05,-5.69940996,5.33
4068.75,10,3.05E-06,1.98E-05,-8.120006967,3.05
4069.140625,10,5.22E-06,1.98E-05,-5.788778095,5.22
4069.53125,10,6.71E-06,1.98E-05,-4.697305584,6.71
4069.921875,10,6.21E-06,1.98E-05,-5.033599222,6.21
4070.3125,10,4.11E-06,1.98E-05,-6.827050366,4.11
4070.703125,10,4.03E-06,1.98E-05,-6.91756794,4.03
4071.09375,10,6.38E-06,1.98E-05,-4.915458496,6.38
4071.484375,10,6.22E-06,1.98E-05,-5.025358112,6.22
4071.875,10,5.77E-06,1.98E-05,-5.355009685,5.77
4072.265625,10,3.24E-06,1.98E-05,-7.862165666,3.24
4072.65625,10,4.93E-06,1.98E-05,-6.04138516,4.93
4073.046875,10,6.46E-06,1.98E-05,-4.865073693,6.46
4073.4375,10,6.47E-06,1.98E-05,-4.856209108,6.47
4073.828125,10,4.56E-06,1.98E-05,-6.377413027,4.56
4074.21875,10,3.59E-06,1.98E-05,-7.415909447,3.59
4074.609375,10,6.00E-06,1.98E-05,-5.188516627,6
4075,10,6.70E-06,1.98E-05,-4.704521484,6.7
4075.390625,10,5.73E-06,1.98E-05,-5.387152579,5.73
4075.78125,10,3.69E-06,1.98E-05,-7.296359994,3.69
4076.171875,10,5.03E-06,1.98E-05,-5.950301235,5.03
4076.5625,10,6.29E-06,1.98E-05,-4.979860301,6.29
4076.953125,10,6.77E-06,1.98E-05,-4.658507728,6.77
4077.34375,10,5.05E-06,1.98E-05,-5.93429113,5.05
4077.734375,10,3.44E-06,1.98E-05,-7.599102234,3.44
4078.125,10,5.53E-06,1.98E-05,-5.536551516,5.53
4078.515625,10,6.88E-06,1.98E-05,-4.592021348,6.88
4078.90625,10,6.03E-06,1.98E-05,-5.163822341,6.03
4079.296875,10,3.96E-06,1.98E-05,-6.987114787,3.96
4079.6875,10,4.72E-06,1.98E-05,-6.229144337,4.72
4080.078125,10,6.46E-06,1.98E-05,-4.866983051,6.46
4080.46875,10,6.75E-06,1.98E-05,-4.674326476,6.75
4080.859375,10,5.45E-06,1.98E-05,-5.603717356,5.45
4081.25,10,3.05E-06,1.98E-05,-8.128265174,3.05
4081.640625,10,5.61E-06,1.98E-05,-5.479583363,5.61
4082.03125,10,6.54E-06,1.98E-05,-4.81195697,6.54
4082.421875,10,6.55E-06,1.98E-05,-4.803425423,6.55
4082.8125,10,4.27E-06,1.98E-05,-6.661167059,4.27
4083.203125,10,4.01E-06,1.98E-05,-6.936458171,4.01
4083.59375,10,6.36E-06,1.98E-05,-4.928856146,6.36
4083.984375,10,6.72E-06,1.98E-05,-4.689867217,6.72
4084.375,10,5.69E-06,1.98E-05,-5.412918151,5.69
4084.765625,10,3.29E-06,1.98E-05,-7.796999653,3.29
4085.15625,10,5.37E-06,1.98E-05,-5.665558656,5.37
4085.546875,10,6.60E-06,1.98E-05,-4.770011823,6.6
4085.9375,10,6.67E-06,1.98E-05,-4.724767886,6.67
4086.328125,10,4.92E-06,1.98E-05,-6.049291235,4.92
4086.71875,10,3.71E-06,1.98E-05,-7.269579032,3.71
4087.109375,10,5.87E-06,1.98E-05,-5.278049676,5.87
4087.5,10,7.09E-06,1.98E-05,-4.460505636,7.09
4087.890625,10,5.76E-06,1.98E-05,-5.359923811,5.76
4088.28125,10,3.80E-06,1.98E-05,-7.173653012,3.8
4088.671875,10,5.09E-06,1.98E-05,-5.899582441,5.09
4089.0625,10,6.64E-06,1.98E-05,-4.746830994,6.64
4089.453125,10,6.81E-06,1.98E-05,-4.637695445,6.81
4089.84375,10,5.35E-06,1.98E-05,-5.680835243,5.35
4090.234375,10,3.51E-06,1.98E-05,-7.514804606,3.51
4090.625,10,5.63E-06,1.98E-05,-5.462011528,5.63
4091.015625,10,7.15E-06,1.98E-05,-4.425253662,7.15
4091.40625,10,6.10E-06,1.98E-05,-5.11341051,6.1
4091.796875,10,4.11E-06,1.98E-05,-6.828621502,4.11
4092.1875,10,4.71E-06,1.98E-05,-6.232785602,4.71
4092.578125,10,6.45E-06,1.98E-05,-4.869179951,6.45
4092.96875,10,6.91E-06,1.98E-05,-4.570618378,6.91
4093.359375,10,5.46E-06,1.98E-05,-5.591432926,5.46
4093.75,10,3.12E-06,1.98E-05,-8.027237591,3.12
4094.140625,10,5.67E-06,1.98E-05,-5.429360124,5.67
4094.53125,10,6.81E-06,1.98E-05,-4.635486267,6.81
4094.921875,10,6.62E-06,1.98E-05,-4.759019425,6.62
4095.3125,10,4.43E-06,1.98E-05,-6.501355075,4.43
4095.703125,10,4.15E-06,1.98E-05,-6.783360965,4.15
4096.09375,10,6.37E-06,1.98E-05,-4.926078521,6.37
4096.484375,10,6.90E-06,1.98E-05,-4.578468789,6.9
4096.875,10,5.73E-06,1.98E-05,-5.387717541,5.73
4097.265625,10,3.31E-06,1.98E-05,-7.762222722,3.31
4097.65625,10,5.46E-06,1.98E-05,-5.595190021,5.46
4098.046875,10,6.83E-06,1.98E-05,-4.625005605,6.83
4098.4375,10,6.62E-06,1.98E-05,-4.758169758,6.62
4098.828125,10,5.11E-06,1.98E-05,-5.878236277,5.11
4099.21875,10,3.86E-06,1.98E-05,-7.104321038,3.86
4099.609375,10,5.99E-06,1.98E-05,-5.193434378,5.99
4100,10,7.15E-06,1.98E-05,-4.421474587,7.15
4100.390625,10,6.17E-06,1.98E-05,-5.061347227,6.17
4100.78125,10,3.71E-06,1.98E-05,-7.269520548,3.71
4101.171875,10,4.91E-06,1.98E-05,-6.052603532,4.91
4101.5625,10,7.13E-06,1.98E-05,-4.437442335,7.13
4101.953125,10,6.62E-06,1.98E-05,-4.755568648,6.62
4102.34375,10,5.44E-06,1.98E-05,-5.611710448,5.44
4102.734375,10,3.71E-06,1.98E-05,-7.268846858,3.71
4103.125,10,5.84E-06,1.98E-05,-5.301493592,5.84
4103.515625,10,7.07E-06,1.98E-05,-4.470351302,7.07
4103.90625,10,6.56E-06,1.98E-05,-4.796477607,6.56
4104.296875,10,4.18E-06,1.98E-05,-6.752766963,4.18
4104.6875,10,4.63E-06,1.98E-05,-6.307465564,4.63
4105.078125,10,6.78E-06,1.98E-05,-4.656975614,6.78
4105.46875,10,7.10E-06,1.98E-05,-4.453848215,7.1
4105.859375,10,5.46E-06,1.98E-05,-5.593114272,5.46
4106.25,10,3.26E-06,1.98E-05,-7.828426638,3.26
4106.640625,10,5.88E-06,1.98E-05,-5.2729429,5.88
4107.03125,10,6.99E-06,1.98E-05,-4.5215782,6.99
4107.421875,10,6.75E-06,1.98E-05,-4.672492874,6.75
4107.8125,10,4.60E-06,1.98E-05,-6.340685495,4.6
4108.203125,10,4.37E-06,1.98E-05,-6.564957225,4.37
4108.59375,10,6.43E-06,1.98E-05,-4.887823248,6.43
4108.984375,10,7.11E-06,1.98E-05,-4.45098174,7.11
4109.375,10,6.08E-06,1.98E-05,-5.12822045,6.08
4109.765625,10,3.41E-06,1.98E-05,-7.636126387,3.41
4110.15625,10,5.35E-06,1.98E-05,-5.682306451,5.35
4110.546875,10,7.20E-06,1.98E-05,-4.391977216,7.2
4110.9375,10,6.92E-06,1.98E-05,-4.565937403,6.92
4111.328125,10,5.00E-06,1.98E-05,-5.974713214,5
4111.71875,10,3.93E-06,1.98E-05,-7.021697696,3.93
4112.109375,10,6.56E-06,1.98E-05,-4.794437568,6.56
4112.5,10,6.91E-06,1.98E-05,-4.571977018,6.91
4112.890625,10,6.69E-06,1.98E-05,-4.713309397,6.69
4113.28125,10,3.85E-06,1.98E-05,-7.109567016,3.85
4113.671875,10,5.01E-06,1.98E-05,-5.96538551,5.01
4114.0625,10,7.05E-06,1.98E-05,-4.481704498,7.05
4114.453125,10,7.12E-06,1.98E-05,-4.44270905,7.12
4114.84375,10,5.32E-06,1.98E-05,-5.711512991,5.32
4115.234375,10,3.59E-06,1.98E-05,-7.418822389,3.59
4115.625,10,6.18E-06,1.98E-05,-5.053728856,6.18
4116.015625,10,7.27E-06,1.98E-05,-4.348606092,7.27
4116.40625,10,6.43E-06,1.98E-05,-4.886362134,6.43
4116.796875,10,4.30E-06,1.98E-05,-6.630331476,4.3
4117.1875,10,4.83E-06,1.98E-05,-6.130535759,4.83
4117.578125,10,6.79E-06,1.98E-05,-4.65104585,6.79
4117.96875,10,7.16E-06,1.98E-05,-4.420273285,7.16
4118.359375,10,5.70E-06,1.98E-05,-5.406998279,5.7
4118.75,10,3.37E-06,1.98E-05,-7.694837334,3.37
4119.140625,10,5.70E-06,1.98E-05,-5.405598387,5.7
4119.53125,10,7.28E-06,1.98E-05,-4.345558245,7.28
4119.921875,10,6.80E-06,1.98E-05,-4.6426857,6.8
4120.3125,10,4.56E-06,1.98E-05,-6.373272623,4.56
4120.703125,10,4.56E-06,1.98E-05,-6.380105599,4.56
4121.09375,10,6.73E-06,1.98E-05,-4.685081808,6.73
4121.484375,10,7.35E-06,1.98E-05,-4.303491355,7.35
4121.875,10,6.08E-06,1.98E-05,-5.124139574,6.08
4122.265625,10,3.69E-06,1.98E-05,-7.300957209,3.69
4122.65625,10,5.74E-06,1.98E-05,-5.37680518,5.74
4123.046875,10,6.98E-06,1.98E-05,-4.527771035,6.98
4123.4375,10,7.34E-06,1.98E-05,-4.311582139,7.34
4123.828125,10,5.04E-06,1.98E-05,-5.945358346,5.04
4124.21875,10,4.18E-06,1.98E-05,-6.755239236,4.18
4124.609375,10,6.58E-06,1.98E-05,-4.783061246,6.58
4125,10,7.45E-06,1.98E-05,-4.24621149,7.45
4125.390625,10,6.49E-06,1.98E-05,-4.842580482,6.49
4125.78125,10,3.93E-06,1.98E-05,-7.025681269,3.93
4126.171875,10,5.38E-06,1.98E-05,-5.659554914,5.38
4126.5625,10,7.04E-06,1.98E-05,-4.493523836,7.04
4126.953125,10,7.09E-06,1.98E-05,-4.462141558,7.09
4127.34375,10,5.49E-06,1.98E-05,-5.568519543,5.49
4127.734375,10,3.62E-06,1.98E-05,-7.383326512,3.62
4128.125,10,6.19E-06,1.98E-05,-5.052231214,6.19
4128.515625,10,7.27E-06,1.98E-05,-4.35420844,7.27
4128.90625,10,6.61E-06,1.98E-05,-4.762476885,6.61
4129.296875,10,4.18E-06,1.98E-05,-6.759797931,4.18
4129.6875,10,4.85E-06,1.98E-05,-6.113192429,4.85
4130.078125,10,6.99E-06,1.98E-05,-4.521198623,6.99
4130.46875,10,7.19E-06,1.98E-05,-4.39720354,7.19
4130.859375,10,5.75E-06,1.98E-05,-5.367274871,5.75
4131.25,10,3.29E-06,1.98E-05,-7.78903626,3.29
4131.640625,10,5.74E-06,1.98E-05,-5.378334303,5.74
4132.03125,10,7.41E-06,1.98E-05,-4.266346343,7.41
4132.421875,10,6.64E-06,1.98E-05,-4.747415357,6.64
4132.8125,10,4.80E-06,1.98E-05,-6.152947695,4.8
4133.203125,10,4.60E-06,1.98E-05,-6.335275171,4.6
4133.59375,10,6.66E-06,1.98E-05,-4.732148284,6.66
4133.984375,10,7.57E-06,1.98E-05,-4.172920704,7.57
4134.375,10,6.07E-06,1.98E-05,-5.132775706,6.07
4134.765625,10,3.66E-06,1.98E-05,-7.329487478,3.66
4135.15625,10,5.69E-06,1.98E-05,-5.418253402,5.69
4135.546875,10,7.31E-06,1.98E-05,-4.328397913,7.31
4135.9375,10,7.09E-06,1.98E-05,-4.460968165,7.09
4136.328125,10,5.25E-06,1.98E-05,-5.767255713,5.25
4136.71875,10,4.34E-06,1.98E-05,-6.588887609,4.34
4137.109375,10,6.33E-06,1.98E-05,-4.955095037,6.33
4137.5,10,7.76E-06,1.98E-05,-4.068902246,7.76
4137.890625,10,6.41E-06,1.98E-05,-4.896711347,6.41
4138.28125,10,4.01E-06,1.98E-05,-6.934766323,4.01
4138.671875,10,5.47E-06,1.98E-05,-5.585939508,5.47
4139.0625,10,7.10E-06,1.98E-05,-4.452487504,7.1
4139.453125,10,7.38E-06,1.98E-05,-4.283959704,7.38
4139.84375,10,5.53E-06,1.98E-05,-5.541611106,5.53
4140.234375,10,3.74E-06,1.98E-05,-7.241960194,3.74
4140.625,10,6.18E-06,1.98E-05,-5.054767609,6.18
4141.015625,10,7.49E-06,1.98E-05,-4.221786759,7.49
4141.40625,10,6.72E-06,1.98E-05,-4.692378213,6.72
4141.796875,10,4.36E-06,1.98E-05,-6.567352697,4.36
4142.1875,10,4.84E-06,1.98E-05,-6.114604282,4.84
4142.578125,10,7.04E-06,1.98E-05,-4.492830085,7.04
4142.96875,10,7.44E-06,1.98E-05,-4.2494057,7.44
4143.359375,10,5.97E-06,1.98E-05,-5.208948145,5.97
4143.75,10,3.32E-06,1.98E-05,-7.752887025,3.32
4144.140625,10,6.08E-06,1.98E-05,-5.130179061,6.08
4144.53125,10,7.46E-06,1.98E-05,-4.241745521,7.46
4144.921875,10,6.85E-06,1.98E-05,-4.60949386,6.85
4145.3125,10,4.95E-06,1.98E-05,-6.021386979,4.95
4145.703125,10,4.61E-06,1.98E-05,-6.328253317,4.61
4146.09375,10,6.85E-06,1.98E-05,-4.610164652,6.85
4146.484375,10,7.46E-06,1.98E-05,-4.24080489,7.46
4146.875,10,6.43E-06,1.98E-05,-4.887023021,6.43
4147.265625,10,3.62E-06,1.98E-05,-7.384056627,3.62
4147.65625,10,5.58E-06,1.98E-05,-5.497068702,5.58
4148.046875,10,7.56E-06,1.98E-05,-4.17871701,7.56
4148.4375,10,6.93E-06,1.98E-05,-4.562249055,6.93
4148.828125,10,5.33E-06,1.98E-05,-5.697794479,5.33
4149.21875,10,4.29E-06,1.98E-05,-6.642684403,4.29
4149.609375,10,6.61E-06,1.98E-05,-4.767418734,6.61
4150,10,7.57E-06,1.98E-05,-4.17405721,7.57
4150.390625,10,6.50E-06,1.98E-05,-4.837299858,6.5
4150.78125,10,4.00E-06,1.98E-05,-6.950233,4
4151.171875,10,5.31E-06,1.98E-05,-5.716078843,5.31
4151.5625,10,7.34E-06,1.98E-05,-4.308133093,7.34
4151.953125,10,7.26E-06,1.98E-05,-4.356761104,7.26
4152.34375,10,5.51E-06,1.98E-05,-5.557220397,5.51
4152.734375,10,3.87E-06,1.98E-05,-7.092115115,3.87
4153.125,10,6.25E-06,1.98E-05,-5.010549362,6.25
4153.515625,10,7.59E-06,1.98E-05,-4.162866818,7.59
4153.90625,10,6.57E-06,1.98E-05,-4.790346484,6.57
4154.296875,10,4.43E-06,1.98E-05,-6.507471061,4.43
4154.6875,10,5.15E-06,1.98E-05,-5.852164231,5.15
4155.078125,10,7.06E-06,1.98E-05,-4.478594435,7.06
4155.46875,10,7.40E-06,1.98E-05,-4.271888673,7.4
4155.859375,10,5.90E-06,1.98E-05,-5.256678983,5.9
4156.25,10,3.51E-06,1.98E-05,-7.518759476,3.51
4156.640625,10,5.99E-06,1.98E-05,-5.193659923,5.99
4157.03125,10,7.39E-06,1.98E-05,-4.281650509,7.39
4157.421875,10,6.92E-06,1.98E-05,-4.563139016,6.92
4157.8125,10,4.67E-06,1.98E-05,-6.275641156,4.67
4158.203125,10,4.62E-06,1.98E-05,-6.317488123,4.62
4158.59375,10,6.89E-06,1.98E-05,-4.586813958,6.89
4158.984375,10,7.27E-06,1.98E-05,-4.353991452,7.27
4159.375,10,6.28E-06,1.98E-05,-4.987724247,6.28
4159.765625,10,3.50E-06,1.98E-05,-7.531552626,3.5
4160.15625,10,5.70E-06,1.98E-05,-5.407296138,5.7
4160.546875,10,7.30E-06,1.98E-05,-4.335958417,7.3
4160.9375,10,7.14E-06,1.98E-05,-4.428306898,7.14
4161.328125,10,5.08E-06,1.98E-05,-5.911906365,5.08
4161.71875,10,4.11E-06,1.98E-05,-6.825498807,4.11
