Frequency (Hz),Distance (mm),Magnitude (m/s),Max Magnitude (m/s),Relative dB,fig
3264.0625,10,4.87E-08,3.02E-06,-17.9208952,0.0487
3264.453125,10,8.58E-08,3.02E-06,-15.46372688,0.0858
3264.84375,10,2.94E-08,3.02E-06,-20.12369244,0.0294
3265.234375,10,2.74E-08,3.02E-06,-20.42722466,0.0274
3265.625,10,4.82E-08,3.02E-06,-17.97066149,0.0482
3266.015625,10,4.56E-08,3.02E-06,-18.2075419,0.0456
3266.40625,10,7.70E-08,3.02E-06,-15.93643084,0.077
3266.796875,10,1.35E-08,3.02E-06,-23.49778705,0.0135
3267.1875,10,4.32E-08,3.02E-06,-18.44863225,0.0432
3267.578125,10,4.45E-08,3.02E-06,-18.31484761,0.0445
3267.96875,10,6.03E-08,3.02E-06,-16.99373352,0.0603
3268.359375,10,6.33E-08,3.02E-06,-16.78541489,0.0633
3268.75,10,2.58E-08,3.02E-06,-20.68531184,0.0258
3269.140625,10,4.22E-08,3.02E-06,-18.54566384,0.0422
3269.53125,10,3.03E-08,3.02E-06,-19.98389485,0.0303
3269.921875,10,6.73E-08,3.02E-06,-16.51748536,0.0673
3270.3125,10,5.98E-08,3.02E-06,-17.03614159,0.0598
3270.703125,10,2.22E-08,3.02E-06,-21.33577289,0.0222
3271.09375,10,5.79E-08,3.02E-06,-17.17427326,0.0579
3271.484375,10,5.59E-08,3.02E-06,-17.32614636,0.0559
3271.875,10,7.21E-08,3.02E-06,-16.21777229,0.0721
3272.265625,10,3.24E-08,3.02E-06,-19.69307142,0.0324
3272.65625,10,4.45E-08,3.02E-06,-18.31717206,0.0445
3273.046875,10,4.46E-08,3.02E-06,-18.30812912,0.0446
3273.4375,10,3.98E-08,3.02E-06,-18.80010838,0.0398
3273.828125,10,4.07E-08,3.02E-06,-18.70041461,0.0407
3274.21875,10,3.27E-08,3.02E-06,-19.65552301,0.0327
3274.609375,10,6.98E-08,3.02E-06,-16.35856947,0.0698
3275,10,5.04E-08,3.02E-06,-17.77733091,0.0504
3275.390625,10,4.91E-08,3.02E-06,-17.88845675,0.0491
3275.78125,10,3.90E-08,3.02E-06,-18.89020627,0.039
3276.171875,10,4.35E-08,3.02E-06,-18.41696632,0.0435
3276.5625,10,5.41E-08,3.02E-06,-17.4694119,0.0541
3276.953125,10,4.18E-08,3.02E-06,-18.59107118,0.0418
3277.34375,10,5.85E-08,3.02E-06,-17.13024458,0.0585
3277.734375,10,2.56E-08,3.02E-06,-20.7105962,0.0256
3278.125,10,6.62E-08,3.02E-06,-16.58950155,0.0662
3278.515625,10,5.32E-08,3.02E-06,-17.5383212,0.0532
3278.90625,10,2.20E-08,3.02E-06,-21.37628089,0.022
3279.296875,10,4.63E-08,3.02E-06,-18.13966668,0.0463
3279.6875,10,2.94E-08,3.02E-06,-20.12267755,0.0294
3280.078125,10,5.50E-08,3.02E-06,-17.39335225,0.055
3280.46875,10,5.57E-08,3.02E-06,-17.34486369,0.0557
3280.859375,10,2.03E-08,3.02E-06,-21.71932801,0.0203
3281.25,10,3.07E-08,3.02E-06,-19.92294038,0.0307
3281.640625,10,3.71E-08,3.02E-06,-19.10239537,0.0371
3282.03125,10,7.52E-08,3.02E-06,-16.03788352,0.0752
3282.421875,10,5.00E-08,3.02E-06,-17.81394162,0.05
3282.8125,10,2.89E-08,3.02E-06,-20.19476227,0.0289
3283.203125,10,2.94E-08,3.02E-06,-20.11118706,0.0294
3283.59375,10,4.29E-08,3.02E-06,-18.47132362,0.0429
3283.984375,10,8.24E-08,3.02E-06,-15.6401085,0.0824
3284.375,10,3.99E-08,3.02E-06,-18.78983872,0.0399
3284.765625,10,7.86E-09,3.02E-06,-25.84521688,0.00786
3285.15625,10,3.11E-08,3.02E-06,-19.86637015,0.0311
3285.546875,10,4.05E-08,3.02E-06,-18.72067496,0.0405
3285.9375,10,7.19E-08,3.02E-06,-16.23059269,0.0719
3286.328125,10,3.95E-08,3.02E-06,-18.83690415,0.0395
3286.71875,10,4.08E-08,3.02E-06,-18.69630654,0.0408
3287.109375,10,1.88E-08,3.02E-06,-22.06925073,0.0188
3287.5,10,5.77E-08,3.02E-06,-17.19142925,0.0577
3287.890625,10,4.91E-08,3.02E-06,-17.88672997,0.0491
3288.28125,10,7.86E-09,3.02E-06,-25.84545003,0.00786
3288.671875,10,4.14E-08,3.02E-06,-18.631983,0.0414
3289.0625,10,3.92E-08,3.02E-06,-18.87184112,0.0392
3289.453125,10,5.09E-08,3.02E-06,-17.73675675,0.0509
3289.84375,10,5.21E-08,3.02E-06,-17.63422451,0.0521
3290.234375,10,3.64E-08,3.02E-06,-19.19329561,0.0364
3290.625,10,5.01E-08,3.02E-06,-17.80525381,0.0501
3291.015625,10,3.63E-08,3.02E-06,-19.20137767,0.0363
3291.40625,10,7.17E-08,3.02E-06,-16.24738321,0.0717
3291.796875,10,4.69E-08,3.02E-06,-18.08493558,0.0469
3292.1875,10,2.22E-08,3.02E-06,-21.33110462,0.0222
3292.578125,10,6.32E-08,3.02E-06,-16.79616327,0.0632
3292.96875,10,3.66E-08,3.02E-06,-19.16329402,0.0366
3293.359375,10,6.05E-08,3.02E-06,-16.98305194,0.0605
3293.75,10,3.02E-08,3.02E-06,-19.99781038,0.0302
3294.140625,10,4.99E-08,3.02E-06,-17.81730365,0.0499
3294.53125,10,4.67E-08,3.02E-06,-18.1023694,0.0467
3294.921875,10,3.44E-08,3.02E-06,-19.4372583,0.0344
3295.3125,10,5.98E-08,3.02E-06,-17.02989957,0.0598
3295.703125,10,3.54E-08,3.02E-06,-19.30446449,0.0354
3296.09375,10,3.92E-08,3.02E-06,-18.87134761,0.0392
3296.484375,10,5.64E-08,3.02E-06,-17.2855939,0.0564
3296.875,10,2.85E-08,3.02E-06,-20.25877963,0.0285
3297.265625,10,2.38E-08,3.02E-06,-21.02652784,0.0238
3297.65625,10,5.55E-08,3.02E-06,-17.35571566,0.0555
3298.046875,10,5.49E-08,3.02E-06,-17.40396234,0.0549
3298.4375,10,2.79E-08,3.02E-06,-20.34624925,0.0279
3298.828125,10,3.55E-08,3.02E-06,-19.30163141,0.0355
3299.21875,10,3.94E-08,3.02E-06,-18.84160561,0.0394
3299.609375,10,3.97E-08,3.02E-06,-18.81582733,0.0397
3300,10,4.77E-08,3.02E-06,-18.01753774,0.0477
3300.390625,10,3.12E-08,3.02E-06,-19.85907614,0.0312
3300.78125,10,3.59E-08,3.02E-06,-19.24695764,0.0359
3301.171875,10,3.23E-08,3.02E-06,-19.71271235,0.0323
3301.5625,10,7.58E-08,3.02E-06,-16.00236624,0.0758
3301.953125,10,3.18E-08,3.02E-06,-19.76926415,0.0318
3302.34375,10,1.32E-08,3.02E-06,-23.59192242,0.0132
3302.734375,10,2.59E-08,3.02E-06,-20.6604618,0.0259
3303.125,10,5.00E-08,3.02E-06,-17.81343224,0.05
3303.515625,10,7.34E-08,3.02E-06,-16.14273786,0.0734
3303.90625,10,2.76E-08,3.02E-06,-20.39372844,0.0276
3304.296875,10,2.82E-08,3.02E-06,-20.29526427,0.0282
3304.6875,10,2.51E-08,3.02E-06,-20.80578122,0.0251
3305.078125,10,6.26E-08,3.02E-06,-16.8370222,0.0626
3305.46875,10,5.31E-08,3.02E-06,-17.55135679,0.0531
3305.859375,10,3.23E-08,3.02E-06,-19.70306276,0.0323
3306.25,10,1.48E-08,3.02E-06,-23.11153978,0.0148
3306.640625,10,1.39E-08,3.02E-06,-23.35939864,0.0139
3307.03125,10,6.17E-08,3.02E-06,-16.89684404,0.0617
3307.421875,10,4.70E-08,3.02E-06,-18.07850783,0.047
3307.8125,10,3.37E-08,3.02E-06,-19.52691085,0.0337
3308.203125,10,2.09E-08,3.02E-06,-21.60181613,0.0209
3308.59375,10,2.23E-08,3.02E-06,-21.32066807,0.0223
3308.984375,10,7.37E-08,3.02E-06,-16.12711852,0.0737
3309.375,10,4.05E-08,3.02E-06,-18.72485226,0.0405
3309.765625,10,4.88E-09,3.02E-06,-27.91817768,0.00488
3310.15625,10,3.33E-08,3.02E-06,-19.5745591,0.0333
3310.546875,10,3.53E-08,3.02E-06,-19.31905717,0.0353
3310.9375,10,5.59E-08,3.02E-06,-17.32334637,0.0559
3311.328125,10,2.98E-08,3.02E-06,-20.06098729,0.0298
3311.71875,10,2.87E-08,3.02E-06,-20.22054687,0.0287
3312.109375,10,2.60E-08,3.02E-06,-20.64766753,0.026
3312.5,10,3.14E-08,3.02E-06,-19.82788737,0.0314
3312.890625,10,6.14E-08,3.02E-06,-16.92157549,0.0614
3313.28125,10,1.42E-08,3.02E-06,-23.28209445,0.0142
3313.671875,10,3.83E-08,3.02E-06,-18.96506309,0.0383
3314.0625,10,2.43E-08,3.02E-06,-20.93690651,0.0243
3314.453125,10,3.35E-08,3.02E-06,-19.54839643,0.0335
3314.84375,10,5.40E-08,3.02E-06,-17.47412409,0.054
3315.234375,10,2.70E-08,3.02E-06,-20.48287525,0.027
3315.625,10,3.50E-08,3.02E-06,-19.3539637,0.035
3316.015625,10,2.20E-08,3.02E-06,-21.37302654,0.022
3316.40625,10,2.73E-08,3.02E-06,-20.4321987,0.0273
3316.796875,10,5.05E-08,3.02E-06,-17.76995495,0.0505
3317.1875,10,3.91E-08,3.02E-06,-18.87899389,0.0391
3317.578125,10,3.36E-08,3.02E-06,-19.53923535,0.0336
3317.96875,10,2.16E-08,3.02E-06,-21.4621801,0.0216
3318.359375,10,4.89E-08,3.02E-06,-17.90332773,0.0489
3318.75,10,2.16E-08,3.02E-06,-21.44887181,0.0216
3319.140625,10,3.26E-08,3.02E-06,-19.66449101,0.0326
3319.53125,10,4.67E-08,3.02E-06,-18.10737028,0.0467
3319.921875,10,1.83E-08,3.02E-06,-22.16569962,0.0183
3320.3125,10,3.58E-08,3.02E-06,-19.25639669,0.0358
3320.703125,10,2.33E-08,3.02E-06,-21.13222691,0.0233
3321.09375,10,5.81E-08,3.02E-06,-17.15856675,0.0581
3321.484375,10,2.20E-08,3.02E-06,-21.38118575,0.022
3321.875,10,4.03E-08,3.02E-06,-18.74660194,0.0403
3322.265625,10,1.53E-08,3.02E-06,-22.94819054,0.0153
3322.65625,10,3.45E-08,3.02E-06,-19.41804579,0.0345
3323.046875,10,6.25E-08,3.02E-06,-16.83973872,0.0625
3323.4375,10,1.40E-08,3.02E-06,-23.33254593,0.014
3323.828125,10,2.94E-08,3.02E-06,-20.11161051,0.0294
3324.21875,10,3.46E-08,3.02E-06,-19.41308694,0.0346
3324.609375,10,5.19E-08,3.02E-06,-17.64801931,0.0519
3325,10,5.27E-08,3.02E-06,-17.57854713,0.0527
3325.390625,10,2.48E-08,3.02E-06,-20.85430245,0.0248
3325.78125,10,2.57E-08,3.02E-06,-20.70589195,0.0257
3326.171875,10,2.52E-08,3.02E-06,-20.78848779,0.0252
3326.5625,10,5.48E-08,3.02E-06,-17.40887878,0.0548
3326.953125,10,6.68E-08,3.02E-06,-16.54921903,0.0668
3327.34375,10,1.46E-08,3.02E-06,-23.1513384,0.0146
3327.734375,10,1.80E-08,3.02E-06,-22.25624688,0.018
3328.125,10,3.34E-08,3.02E-06,-19.56802772,0.0334
3328.515625,10,3.78E-08,3.02E-06,-19.01952533,0.0378
3328.90625,10,6.00E-08,3.02E-06,-17.01994255,0.06
3329.296875,10,8.34E-09,3.02E-06,-25.59088521,0.00834
3329.6875,10,9.82E-09,3.02E-06,-24.87900055,0.00982
3330.078125,10,4.57E-08,3.02E-06,-18.19685907,0.0457
3330.46875,10,6.38E-08,3.02E-06,-16.75214379,0.0638
3330.859375,10,3.09E-08,3.02E-06,-19.89962878,0.0309
3331.25,10,4.15E-09,3.02E-06,-28.61667077,0.00415
3331.640625,10,2.23E-08,3.02E-06,-21.30884118,0.0223
3332.03125,10,5.23E-08,3.02E-06,-17.61128503,0.0523
3332.421875,10,4.01E-08,3.02E-06,-18.7700122,0.0401
3332.8125,10,1.37E-08,3.02E-06,-23.42199781,0.0137
3333.203125,10,2.17E-08,3.02E-06,-21.43434547,0.0217
3333.59375,10,1.82E-08,3.02E-06,-22.19464053,0.0182
3333.984375,10,5.24E-08,3.02E-06,-17.60547044,0.0524
3334.375,10,3.63E-08,3.02E-06,-19.19640783,0.0363
3334.765625,10,2.00E-08,3.02E-06,-21.77956253,0.02
3335.15625,10,2.59E-08,3.02E-06,-20.66791866,0.0259
3335.546875,10,4.05E-08,3.02E-06,-18.72554922,0.0405
3335.9375,10,5.93E-08,3.02E-06,-17.06736694,0.0593
3336.328125,10,4.16E-08,3.02E-06,-18.60487878,0.0416
3336.71875,10,2.57E-08,3.02E-06,-20.70842203,0.0257
3337.109375,10,2.40E-08,3.02E-06,-21.0065555,0.024
3337.5,10,3.59E-08,3.02E-06,-19.24442404,0.0359
3337.890625,10,3.82E-08,3.02E-06,-18.98206624,0.0382
3338.28125,10,3.22E-08,3.02E-06,-19.72563577,0.0322
3338.671875,10,1.50E-08,3.02E-06,-23.03005777,0.015
3339.0625,10,3.63E-08,3.02E-06,-19.20663351,0.0363
3339.453125,10,2.99E-08,3.02E-06,-20.04575191,0.0299
3339.84375,10,4.26E-08,3.02E-06,-18.50386161,0.0426
3340.234375,10,2.51E-08,3.02E-06,-20.80667636,0.0251
3340.625,10,3.55E-08,3.02E-06,-19.29452441,0.0355
3341.015625,10,1.44E-08,3.02E-06,-23.22215139,0.0144
3341.40625,10,3.02E-08,3.02E-06,-20.00090895,0.0302
3341.796875,10,5.23E-08,3.02E-06,-17.61309575,0.0523
3342.1875,10,3.34E-08,3.02E-06,-19.55869007,0.0334
3342.578125,10,2.52E-08,3.02E-06,-20.78655349,0.0252
3342.96875,10,8.80E-09,3.02E-06,-25.35339439,0.0088
3343.359375,10,2.78E-08,3.02E-06,-20.35687129,0.0278
3343.75,10,3.09E-08,3.02E-06,-19.89512602,0.0309
3344.140625,10,2.44E-08,3.02E-06,-20.93028824,0.0244
3344.53125,10,4.11E-08,3.02E-06,-18.6651259,0.0411
3344.921875,10,1.07E-08,3.02E-06,-24.49140979,0.0107
3345.3125,10,3.04E-08,3.02E-06,-19.97291248,0.0304
3345.703125,10,2.91E-08,3.02E-06,-20.16860806,0.0291
3346.09375,10,5.08E-08,3.02E-06,-17.74534871,0.0508
3346.484375,10,2.85E-08,3.02E-06,-20.25221364,0.0285
3346.875,10,1.44E-08,3.02E-06,-23.21219412,0.0144
3347.265625,10,4.29E-08,3.02E-06,-18.47903102,0.0429
3347.65625,10,4.10E-08,3.02E-06,-18.67628228,0.041
3348.046875,10,3.88E-08,3.02E-06,-18.91211821,0.0388
3348.4375,10,2.94E-08,3.02E-06,-20.10982258,0.0294
3348.828125,10,2.25E-08,3.02E-06,-21.2858965,0.0225
3349.21875,10,1.02E-08,3.02E-06,-24.71056496,0.0102
3349.609375,10,2.59E-08,3.02E-06,-20.67473487,0.0259
3350,10,3.69E-08,3.02E-06,-19.12857838,0.0369
3350.390625,10,5.19E-09,3.02E-06,-27.65206506,0.00519
3350.78125,10,2.79E-08,3.02E-06,-20.33912373,0.0279
3351.171875,10,2.98E-08,3.02E-06,-20.06045501,0.0298
3351.5625,10,3.56E-08,3.02E-06,-19.28436067,0.0356
3351.953125,10,5.42E-08,3.02E-06,-17.45620009,0.0542
3352.34375,10,5.79E-09,3.02E-06,-27.17259153,0.00579
3352.734375,10,1.97E-09,3.02E-06,-31.84460074,0.00197
3353.125,10,4.60E-08,3.02E-06,-18.16901249,0.046
3353.515625,10,6.72E-08,3.02E-06,-16.52958404,0.0672
3353.90625,10,1.76E-08,3.02E-06,-22.35540308,0.0176
3354.296875,10,1.70E-08,3.02E-06,-22.48718091,0.017
3354.6875,10,3.79E-08,3.02E-06,-19.00829267,0.0379
3355.078125,10,3.41E-08,3.02E-06,-19.4674966,0.0341
3355.46875,10,4.76E-08,3.02E-06,-18.02079223,0.0476
3355.859375,10,3.17E-08,3.02E-06,-19.7899947,0.0317
3356.25,10,1.08E-08,3.02E-06,-24.45597895,0.0108
3356.640625,10,4.07E-08,3.02E-06,-18.69909492,0.0407
3357.03125,10,3.58E-08,3.02E-06,-19.26590366,0.0358
3357.421875,10,5.22E-08,3.02E-06,-17.62598926,0.0522
3357.8125,10,2.42E-08,3.02E-06,-20.95954574,0.0242
3358.203125,10,1.72E-08,3.02E-06,-22.44895316,0.0172
3358.59375,10,9.77E-09,3.02E-06,-24.90286399,0.00977
3358.984375,10,5.86E-08,3.02E-06,-17.12340098,0.0586
3359.375,10,4.07E-08,3.02E-06,-18.70214425,0.0407
3359.765625,10,2.44E-08,3.02E-06,-20.92200643,0.0244
3360.15625,10,6.28E-09,3.02E-06,-26.81810922,0.00628
3360.546875,10,3.08E-08,3.02E-06,-19.90836953,0.0308
3360.9375,10,4.54E-08,3.02E-06,-18.23347014,0.0454
3361.328125,10,1.67E-08,3.02E-06,-22.58483949,0.0167
3361.71875,10,2.81E-08,3.02E-06,-20.31704194,0.0281
3362.109375,10,1.10E-08,3.02E-06,-24.36706768,0.011
3362.5,10,2.38E-08,3.02E-06,-21.04290851,0.0238
3362.890625,10,6.15E-08,3.02E-06,-16.90963721,0.0615
3363.28125,10,3.15E-08,3.02E-06,-19.81143877,0.0315
3363.671875,10,2.96E-08,3.02E-06,-20.09278272,0.0296
3364.0625,10,7.84E-09,3.02E-06,-25.85780297,0.00784
3364.453125,10,5.17E-08,3.02E-06,-17.66105569,0.0517
3364.84375,10,4.87E-08,3.02E-06,-17.92870272,0.0487
3365.234375,10,6.58E-09,3.02E-06,-26.61797616,0.00658
3365.625,10,3.60E-08,3.02E-06,-19.23433455,0.036
3366.015625,10,3.13E-10,3.02E-06,-39.85118983,0.000313
3366.40625,10,4.28E-08,3.02E-06,-18.48238691,0.0428
3366.796875,10,3.62E-08,3.02E-06,-19.21227236,0.0362
3367.1875,10,9.19E-09,3.02E-06,-25.16502066,0.00919
3367.578125,10,2.05E-08,3.02E-06,-21.67213081,0.0205
3367.96875,10,1.62E-08,3.02E-06,-22.70201959,0.0162
3368.359375,10,5.25E-08,3.02E-06,-17.59903481,0.0525
3368.75,10,2.06E-08,3.02E-06,-21.65378898,0.0206
3369.140625,10,1.52E-08,3.02E-06,-22.97009437,0.0152
3369.53125,10,3.92E-08,3.02E-06,-18.86650863,0.0392
3369.921875,10,2.96E-08,3.02E-06,-20.09330429,0.0296
3370.3125,10,3.66E-08,3.02E-06,-19.16721809,0.0366
3370.703125,10,1.34E-08,3.02E-06,-23.52337605,0.0134
3371.09375,10,2.27E-08,3.02E-06,-21.238709,0.0227
3371.484375,10,9.79E-09,3.02E-06,-24.89043739,0.00979
3371.875,10,3.35E-08,3.02E-06,-19.54987287,0.0335
3372.265625,10,4.03E-08,3.02E-06,-18.74478126,0.0403
3372.65625,10,3.09E-08,3.02E-06,-19.89623653,0.0309
3373.046875,10,3.92E-08,3.02E-06,-18.86299416,0.0392
3373.4375,10,5.90E-09,3.02E-06,-27.09095533,0.0059
3373.828125,10,3.25E-08,3.02E-06,-19.68633409,0.0325
3374.21875,10,1.81E-08,3.02E-06,-22.22594305,0.0181
3374.609375,10,3.79E-08,3.02E-06,-19.01360514,0.0379
3375,10,1.87E-08,3.02E-06,-22.07679988,0.0187
3375.390625,10,2.16E-08,3.02E-06,-21.46189416,0.0216
3375.78125,10,2.65E-08,3.02E-06,-20.56564943,0.0265
3376.171875,10,2.94E-08,3.02E-06,-20.11842084,0.0294
3376.5625,10,3.29E-08,3.02E-06,-19.63454118,0.0329
3376.953125,10,3.07E-08,3.02E-06,-19.93150455,0.0307
3377.34375,10,1.99E-08,3.02E-06,-21.81893014,0.0199
3377.734375,10,1.24E-08,3.02E-06,-23.87749957,0.0124
3378.125,10,1.56E-08,3.02E-06,-22.86441871,0.0156
3378.515625,10,6.92E-08,3.02E-06,-16.40091804,0.0692
3378.90625,10,2.37E-08,3.02E-06,-21.05917869,0.0237
3379.296875,10,1.34E-08,3.02E-06,-23.52418208,0.0134
3379.6875,10,9.29E-09,3.02E-06,-25.12074403,0.00929
3380.078125,10,2.97E-08,3.02E-06,-20.07099175,0.0297
3380.46875,10,4.73E-08,3.02E-06,-18.04833003,0.0473
3380.859375,10,2.07E-08,3.02E-06,-21.64912994,0.0207
3381.25,10,1.99E-08,3.02E-06,-21.82183644,0.0199
3381.640625,10,2.06E-08,3.02E-06,-21.66082172,0.0206
3382.03125,10,4.12E-08,3.02E-06,-18.64745368,0.0412
3382.421875,10,3.41E-08,3.02E-06,-19.46781336,0.0341
3382.8125,10,2.63E-08,3.02E-06,-20.59911846,0.0263
3383.203125,10,1.06E-08,3.02E-06,-24.56392791,0.0106
3383.59375,10,3.68E-08,3.02E-06,-19.14635693,0.0368
3383.984375,10,3.84E-08,3.02E-06,-18.95360291,0.0384
3384.375,10,4.45E-08,3.02E-06,-18.31540079,0.0445
3384.765625,10,1.02E-08,3.02E-06,-24.71636753,0.0102
3385.15625,10,1.72E-08,3.02E-06,-22.4335961,0.0172
3385.546875,10,3.47E-08,3.02E-06,-19.39243266,0.0347
3385.9375,10,4.96E-08,3.02E-06,-17.84677121,0.0496
3386.328125,10,2.81E-08,3.02E-06,-20.31262141,0.0281
3386.71875,10,1.18E-08,3.02E-06,-24.07927708,0.0118
3387.109375,10,1.13E-08,3.02E-06,-24.26271022,0.0113
3387.5,10,4.52E-08,3.02E-06,-18.25030053,0.0452
3387.890625,10,4.69E-08,3.02E-06,-18.08751046,0.0469
3388.28125,10,6.65E-09,3.02E-06,-26.56912007,0.00665
3388.671875,10,1.46E-08,3.02E-06,-23.14647454,0.0146
3389.0625,10,2.02E-08,3.02E-06,-21.75314825,0.0202
3389.453125,10,5.20E-08,3.02E-06,-17.63803619,0.052
3389.84375,10,3.85E-08,3.02E-06,-18.9495803,0.0385
3390.234375,10,3.07E-08,3.02E-06,-19.92789921,0.0307
3390.625,10,1.43E-08,3.02E-06,-23.24330892,0.0143
3391.015625,10,2.22E-08,3.02E-06,-21.32971762,0.0222
3391.40625,10,5.51E-08,3.02E-06,-17.38727833,0.0551
3391.796875,10,2.88E-08,3.02E-06,-20.20690162,0.0288
3392.1875,10,2.38E-08,3.02E-06,-21.03863402,0.0238
3392.578125,10,8.76E-09,3.02E-06,-25.37339115,0.00876
3392.96875,10,5.31E-08,3.02E-06,-17.55215634,0.0531
3393.359375,10,6.14E-08,3.02E-06,-16.920545,0.0614
3393.75,10,1.28E-08,3.02E-06,-23.74217197,0.0128
3394.140625,10,1.87E-08,3.02E-06,-22.07241064,0.0187
3394.53125,10,1.04E-08,3.02E-06,-24.64537789,0.0104
3394.921875,10,4.15E-08,3.02E-06,-18.62060368,0.0415
3395.3125,10,3.92E-08,3.02E-06,-18.86696835,0.0392
3395.703125,10,9.36E-09,3.02E-06,-25.08599712,0.00936
3396.09375,10,2.51E-08,3.02E-06,-20.81115309,0.0251
3396.484375,10,2.12E-08,3.02E-06,-21.54047565,0.0212
3396.875,10,4.33E-08,3.02E-06,-18.43644539,0.0433
3397.265625,10,4.19E-08,3.02E-06,-18.57551171,0.0419
3397.65625,10,1.46E-08,3.02E-06,-23.16683931,0.0146
3398.046875,10,1.57E-08,3.02E-06,-22.82782916,0.0157
3398.4375,10,4.16E-08,3.02E-06,-18.60899623,0.0416
3398.828125,10,4.71E-08,3.02E-06,-18.07180913,0.0471
3399.21875,10,3.49E-08,3.02E-06,-19.37770515,0.0349
3399.609375,10,3.82E-08,3.02E-06,-18.97923457,0.0382
3400,10,7.00E-09,3.02E-06,-26.34728956,0.007
3400.390625,10,1.96E-08,3.02E-06,-21.88269232,0.0196
3400.78125,10,4.54E-08,3.02E-06,-18.23357738,0.0454
3401.171875,10,4.31E-08,3.02E-06,-18.45339673,0.0431
3401.5625,10,1.87E-08,3.02E-06,-22.07758637,0.0187
3401.953125,10,2.33E-08,3.02E-06,-21.11946657,0.0233
3402.34375,10,4.42E-08,3.02E-06,-18.3429236,0.0442
3402.734375,10,1.58E-08,3.02E-06,-22.80444005,0.0158
3403.125,10,4.04E-08,3.02E-06,-18.73531419,0.0404
3403.515625,10,2.66E-08,3.02E-06,-20.55117143,0.0266
3403.90625,10,2.79E-08,3.02E-06,-20.34772904,0.0279
3404.296875,10,3.30E-08,3.02E-06,-19.61852168,0.033
3404.6875,10,3.86E-08,3.02E-06,-18.93193661,0.0386
3405.078125,10,4.04E-08,3.02E-06,-18.73320496,0.0404
3405.46875,10,3.08E-08,3.02E-06,-19.91215175,0.0308
3405.859375,10,3.49E-08,3.02E-06,-19.36815693,0.0349
3406.25,10,6.31E-09,3.02E-06,-26.79870985,0.00631
3406.640625,10,3.67E-08,3.02E-06,-19.15114087,0.0367
3407.03125,10,3.65E-08,3.02E-06,-19.17510781,0.0365
3407.421875,10,2.01E-08,3.02E-06,-21.77506097,0.0201
3407.8125,10,3.42E-08,3.02E-06,-19.45387453,0.0342
3408.203125,10,1.02E-08,3.02E-06,-24.70804712,0.0102
3408.59375,10,5.55E-08,3.02E-06,-17.35620929,0.0555
3408.984375,10,4.77E-08,3.02E-06,-18.01342458,0.0477
3409.375,10,8.31E-09,3.02E-06,-25.60413758,0.00831
3409.765625,10,5.89E-08,3.02E-06,-17.09587748,0.0589
3410.15625,10,2.45E-08,3.02E-06,-20.90843163,0.0245
3410.546875,10,4.25E-08,3.02E-06,-18.51411542,0.0425
3410.9375,10,3.64E-08,3.02E-06,-19.19257791,0.0364
3411.328125,10,2.46E-08,3.02E-06,-20.88335925,0.0246
3411.71875,10,2.97E-08,3.02E-06,-20.07269065,0.0297
3412.109375,10,4.15E-08,3.02E-06,-18.61593669,0.0415
3412.5,10,3.28E-08,3.02E-06,-19.64757582,0.0328
3412.890625,10,1.54E-08,3.02E-06,-22.92992442,0.0154
3413.28125,10,1.07E-08,3.02E-06,-24.50845646,0.0107
3413.671875,10,1.97E-08,3.02E-06,-21.84723601,0.0197
3414.0625,10,4.23E-08,3.02E-06,-18.53981476,0.0423
3414.453125,10,4.75E-08,3.02E-06,-18.03215605,0.0475
3414.84375,10,2.85E-08,3.02E-06,-20.24505956,0.0285
3415.234375,10,2.70E-09,3.02E-06,-30.48297971,0.0027
3415.625,10,2.48E-08,3.02E-06,-20.85466836,0.0248
3416.015625,10,4.81E-08,3.02E-06,-17.98294661,0.0481
3416.40625,10,5.62E-08,3.02E-06,-17.30013218,0.0562
3416.796875,10,8.57E-09,3.02E-06,-25.4689261,0.00857
3417.1875,10,9.77E-09,3.02E-06,-24.89955537,0.00977
3417.578125,10,4.26E-08,3.02E-06,-18.5010084,0.0426
3417.96875,10,3.47E-08,3.02E-06,-19.39157002,0.0347
3418.359375,10,2.08E-08,3.02E-06,-21.61453841,0.0208
3418.75,10,7.47E-09,3.02E-06,-26.06584785,0.00747
3419.140625,10,1.08E-08,3.02E-06,-24.46727976,0.0108
3419.53125,10,4.31E-08,3.02E-06,-18.45266052,0.0431
3419.921875,10,5.13E-08,3.02E-06,-17.70258334,0.0513
3420.3125,10,2.78E-08,3.02E-06,-20.35729908,0.0278
3420.703125,10,6.34E-09,3.02E-06,-26.78172857,0.00634
3421.09375,10,1.50E-08,3.02E-06,-23.05005102,0.015
3421.484375,10,5.27E-08,3.02E-06,-17.58009712,0.0527
3421.875,10,4.62E-08,3.02E-06,-18.15097423,0.0462
3422.265625,10,9.37E-09,3.02E-06,-25.08302023,0.00937
3422.65625,10,1.13E-08,3.02E-06,-24.2529356,0.0113
3423.046875,10,2.36E-08,3.02E-06,-21.06287278,0.0236
3423.4375,10,6.27E-08,3.02E-06,-16.82659685,0.0627
3423.828125,10,4.65E-08,3.02E-06,-18.12455281,0.0465
3424.21875,10,6.51E-09,3.02E-06,-26.66532573,0.00651
3424.609375,10,1.66E-08,3.02E-06,-22.59256783,0.0166
3425,10,4.65E-08,3.02E-06,-18.12545771,0.0465
