Frequency (Hz),Distance (mm),Magnitude (m/s),Max Magnitude (m/s),Relative dB,fig
2716.40625,10,2.34E-06,8.14E-05,-15.4180609,2.34
2716.796875,10,1.45E-06,8.14E-05,-17.49003088,1.45
2717.1875,10,9.63E-07,8.14E-05,-19.26961229,0.963
2717.578125,10,1.89E-06,8.14E-05,-16.34857108,1.89
2717.96875,10,2.14E-06,8.14E-05,-15.80022748,2.14
2718.359375,10,8.73E-07,8.14E-05,-19.69563351,0.873
2718.75,10,1.46E-06,8.14E-05,-17.45750114,1.46
2719.140625,10,2.41E-06,8.14E-05,-15.29174297,2.41
2719.53125,10,1.19E-06,8.14E-05,-18.36549237,1.19
2719.921875,10,1.69E-06,8.14E-05,-16.8161,1.69
2720.3125,10,1.77E-06,8.14E-05,-16.63413172,1.77
2720.703125,10,1.72E-06,8.14E-05,-16.73891453,1.72
2721.09375,10,4.93E-07,8.14E-05,-22.17491897,0.493
2721.484375,10,2.65E-06,8.14E-05,-14.87134248,2.65
2721.875,10,1.20E-06,8.14E-05,-18.33087539,1.2
2722.265625,10,1.02E-06,8.14E-05,-19.03931647,1.02
2722.65625,10,1.77E-06,8.14E-05,-16.63367702,1.77
2723.046875,10,2.39E-06,8.14E-05,-15.325448,2.39
2723.4375,10,4.66E-07,8.14E-05,-22.42317712,0.466
2723.828125,10,1.90E-06,8.14E-05,-16.32801419,1.9
2724.21875,10,1.93E-06,8.14E-05,-16.24416142,1.93
2724.609375,10,1.15E-06,8.14E-05,-18.48272601,1.15
2725,10,2.06E-06,8.14E-05,-15.97219132,2.06
2725.390625,10,2.29E-06,8.14E-05,-15.51553878,2.29
2725.78125,10,1.02E-06,8.14E-05,-19.01963777,1.02
2726.171875,10,6.66E-07,8.14E-05,-20.86966194,0.666
2726.5625,10,2.90E-06,8.14E-05,-14.48063951,2.9
2726.953125,10,1.64E-06,8.14E-05,-16.9508862,1.64
2727.34375,10,1.16E-06,8.14E-05,-18.45847551,1.16
2727.734375,10,1.79E-06,8.14E-05,-16.57908963,1.79
2728.125,10,2.39E-06,8.14E-05,-15.32563167,2.39
2728.515625,10,1.83E-07,8.14E-05,-26.4818708,0.183
2728.90625,10,2.12E-06,8.14E-05,-15.85177709,2.12
2729.296875,10,1.39E-06,8.14E-05,-17.67189885,1.39
2729.6875,10,9.00E-07,8.14E-05,-19.56453753,0.9
2730.078125,10,1.74E-06,8.14E-05,-16.70584378,1.74
2730.46875,10,2.36E-06,8.14E-05,-15.37538535,2.36
2730.859375,10,5.40E-07,8.14E-05,-21.78247454,0.54
2731.25,10,1.15E-06,8.14E-05,-18.50612914,1.15
2731.640625,10,2.31E-06,8.14E-05,-15.46206626,2.31
2732.03125,10,1.30E-06,8.14E-05,-17.95471058,1.3
2732.421875,10,1.59E-06,8.14E-05,-17.08372644,1.59
2732.8125,10,1.78E-06,8.14E-05,-16.60454804,1.78
2733.203125,10,1.68E-06,8.14E-05,-16.85302715,1.68
2733.59375,10,2.39E-07,8.14E-05,-25.32260667,0.239
2733.984375,10,2.41E-06,8.14E-05,-15.29038086,2.41
2734.375,10,1.17E-06,8.14E-05,-18.44052139,1.17
2734.765625,10,8.74E-07,8.14E-05,-19.69163262,0.874
2735.15625,10,1.57E-06,8.14E-05,-17.14619096,1.57
2735.546875,10,2.32E-06,8.14E-05,-15.45649078,2.32
2735.9375,10,1.35E-07,8.14E-05,-27.81741348,0.135
2736.328125,10,1.44E-06,8.14E-05,-17.51853145,1.44
2736.71875,10,1.77E-06,8.14E-05,-16.63789893,1.77
2737.109375,10,1.15E-06,8.14E-05,-18.51015553,1.15
2737.5,10,1.29E-06,8.14E-05,-18.00728099,1.29
2737.890625,10,1.90E-06,8.14E-05,-16.32636065,1.9
2738.28125,10,1.07E-06,8.14E-05,-18.80736408,1.07
2738.671875,10,5.36E-07,8.14E-05,-21.81409788,0.536
2739.0625,10,1.91E-06,8.14E-05,-16.30205852,1.91
2739.453125,10,1.37E-06,8.14E-05,-17.75033203,1.37
2739.84375,10,8.38E-07,8.14E-05,-19.87219654,0.838
2740.234375,10,1.37E-06,8.14E-05,-17.7279416,1.37
2740.625,10,1.72E-06,8.14E-05,-16.73919403,1.72
2741.015625,10,5.76E-07,8.14E-05,-21.49912187,0.576
2741.40625,10,1.29E-06,8.14E-05,-18.00580767,1.29
2741.796875,10,1.37E-06,8.14E-05,-17.72815978,1.37
2742.1875,10,1.20E-06,8.14E-05,-18.31766467,1.2
2742.578125,10,9.10E-07,8.14E-05,-19.51518207,0.91
2742.96875,10,1.55E-06,8.14E-05,-17.20327732,1.55
2743.359375,10,8.87E-07,8.14E-05,-19.62642132,0.887
2743.75,10,8.99E-07,8.14E-05,-19.56745794,0.899
2744.140625,10,1.42E-06,8.14E-05,-17.5967342,1.42
2744.53125,10,1.51E-06,8.14E-05,-17.32632495,1.51
2744.921875,10,5.66E-07,8.14E-05,-21.57739612,0.566
2745.3125,10,1.21E-06,8.14E-05,-18.28273906,1.21
2745.703125,10,1.49E-06,8.14E-05,-17.38158964,1.49
2746.09375,10,8.14E-07,8.14E-05,-20.00175034,0.814
2746.484375,10,1.11E-06,8.14E-05,-18.64794654,1.11
2746.875,10,1.55E-06,8.14E-05,-17.2095474,1.55
2747.265625,10,1.01E-06,8.14E-05,-19.05288999,1.01
2747.65625,10,5.77E-07,8.14E-05,-21.4935527,0.577
2748.046875,10,1.65E-06,8.14E-05,-16.93428507,1.65
2748.4375,10,1.04E-06,8.14E-05,-18.91518089,1.04
2748.828125,10,7.76E-07,8.14E-05,-20.20772422,0.776
2749.21875,10,1.33E-06,8.14E-05,-17.86542943,1.33
2749.609375,10,1.70E-06,8.14E-05,-16.80819483,1.7
2750,10,2.01E-07,8.14E-05,-26.06549844,0.201
2750.390625,10,1.37E-06,8.14E-05,-17.75355282,1.37
2750.78125,10,1.26E-06,8.14E-05,-18.11970644,1.26
2751.171875,10,8.01E-07,8.14E-05,-20.06893005,0.801
2751.5625,10,1.16E-06,8.14E-05,-18.4448081,1.16
2751.953125,10,1.87E-06,8.14E-05,-16.39407517,1.87
2752.34375,10,5.80E-07,8.14E-05,-21.47199706,0.58
2752.734375,10,7.17E-07,8.14E-05,-20.55046075,0.717
2753.125,10,1.76E-06,8.14E-05,-16.63936046,1.76
2753.515625,10,1.15E-06,8.14E-05,-18.50732456,1.15
2753.90625,10,8.17E-07,8.14E-05,-19.98451522,0.817
2754.296875,10,1.39E-06,8.14E-05,-17.6672754,1.39
2754.6875,10,1.49E-06,8.14E-05,-17.37095791,1.49
2755.078125,10,9.62E-08,8.14E-05,-29.27428522,0.0962
2755.46875,10,1.64E-06,8.14E-05,-16.96323234,1.64
2755.859375,10,1.09E-06,8.14E-05,-18.73584561,1.09
2756.25,10,5.72E-07,8.14E-05,-21.5335352,0.572
2756.640625,10,1.35E-06,8.14E-05,-17.80696811,1.35
2757.03125,10,1.73E-06,8.14E-05,-16.71829601,1.73
2757.421875,10,9.43E-08,8.14E-05,-29.35898381,0.0943
2757.8125,10,1.09E-06,8.14E-05,-18.71430463,1.09
2758.203125,10,1.60E-06,8.14E-05,-17.05551107,1.6
2758.59375,10,7.42E-07,8.14E-05,-20.39990537,0.742
2758.984375,10,1.23E-06,8.14E-05,-18.21152038,1.23
2759.375,10,1.39E-06,8.14E-05,-17.66152323,1.39
2759.765625,10,6.85E-07,8.14E-05,-20.74920456,0.685
2760.15625,10,7.01E-07,8.14E-05,-20.65138155,0.701
2760.546875,10,1.89E-06,8.14E-05,-16.3353551,1.89
2760.9375,10,8.46E-07,8.14E-05,-19.83362064,0.846
2761.328125,10,7.55E-07,8.14E-05,-20.32858744,0.755
2761.71875,10,1.55E-06,8.14E-05,-17.20452164,1.55
2762.109375,10,1.42E-06,8.14E-05,-17.57653654,1.42
2762.5,10,4.57E-07,8.14E-05,-22.50293305,0.457
2762.890625,10,1.46E-06,8.14E-05,-17.45754868,1.46
2763.28125,10,1.06E-06,8.14E-05,-18.86776691,1.06
2763.671875,10,2.13E-07,8.14E-05,-25.82068265,0.213
2764.0625,10,1.48E-06,8.14E-05,-17.41759665,1.48
2764.453125,10,1.25E-06,8.14E-05,-18.13097784,1.25
2764.84375,10,4.46E-07,8.14E-05,-22.61147693,0.446
2765.234375,10,1.16E-06,8.14E-05,-18.46319194,1.16
2765.625,10,1.69E-06,8.14E-05,-16.83651708,1.69
2766.015625,10,2.98E-07,8.14E-05,-24.36455216,0.298
2766.40625,10,1.18E-06,8.14E-05,-18.38149144,1.18
2766.796875,10,1.02E-06,8.14E-05,-19.02937637,1.02
2767.1875,10,7.18E-07,8.14E-05,-20.54448248,0.718
2767.578125,10,1.03E-06,8.14E-05,-18.96914409,1.03
2767.96875,10,1.57E-06,8.14E-05,-17.15758607,1.57
2768.359375,10,3.39E-07,8.14E-05,-23.80663058,0.339
2768.75,10,6.47E-07,8.14E-05,-20.99570396,0.647
2769.140625,10,1.53E-06,8.14E-05,-17.25944896,1.53
2769.53125,10,8.54E-07,8.14E-05,-19.79390554,0.854
2769.921875,10,1.13E-06,8.14E-05,-18.58251783,1.13
2770.3125,10,1.12E-06,8.14E-05,-18.60483325,1.12
2770.703125,10,1.06E-06,8.14E-05,-18.86203188,1.06
2771.09375,10,3.96E-07,8.14E-05,-23.12844781,0.396
2771.484375,10,1.67E-06,8.14E-05,-16.88948104,1.67
2771.875,10,5.26E-07,8.14E-05,-21.89422558,0.526
2772.265625,10,6.73E-07,8.14E-05,-20.82615858,0.673
2772.65625,10,1.33E-06,8.14E-05,-17.87440392,1.33
2773.046875,10,1.51E-06,8.14E-05,-17.32501931,1.51
2773.4375,10,4.88E-07,8.14E-05,-22.22605244,0.488
2773.828125,10,1.15E-06,8.14E-05,-18.51290879,1.15
2774.21875,10,1.11E-06,8.14E-05,-18.65511582,1.11
2774.609375,10,2.83E-07,8.14E-05,-24.58458779,0.283
2775,10,1.62E-06,8.14E-05,-17.01775283,1.62
2775.390625,10,1.28E-06,8.14E-05,-18.04737995,1.28
2775.78125,10,3.10E-07,8.14E-05,-24.19430998,0.31
2776.171875,10,9.25E-07,8.14E-05,-19.44619039,0.925
2776.5625,10,1.87E-06,8.14E-05,-16.37870809,1.87
2776.953125,10,6.05E-07,8.14E-05,-21.28608245,0.605
2777.34375,10,1.25E-06,8.14E-05,-18.15124836,1.25
2777.734375,10,1.30E-06,8.14E-05,-17.97479886,1.3
2778.125,10,1.12E-06,8.14E-05,-18.62966048,1.12
2778.515625,10,1.08E-06,8.14E-05,-18.7643327,1.08
2778.90625,10,1.65E-06,8.14E-05,-16.93732557,1.65
2779.296875,10,3.73E-07,8.14E-05,-23.38698829,0.373
2779.6875,10,1.55E-07,8.14E-05,-27.20535139,0.155
2780.078125,10,1.70E-06,8.14E-05,-16.81443429,1.7
2780.46875,10,1.26E-06,8.14E-05,-18.0883782,1.26
2780.859375,10,8.46E-07,8.14E-05,-19.83505913,0.846
2781.25,10,1.11E-06,8.14E-05,-18.64208849,1.11
2781.640625,10,1.41E-06,8.14E-05,-17.61993991,1.41
2782.03125,10,5.82E-07,8.14E-05,-21.46057882,0.582
2782.421875,10,1.68E-06,8.14E-05,-16.86597926,1.68
2782.8125,10,6.80E-07,8.14E-05,-20.7784076,0.68
2783.203125,10,2.74E-07,8.14E-05,-24.73463234,0.274
2783.59375,10,1.33E-06,8.14E-05,-17.87899144,1.33
2783.984375,10,1.89E-06,8.14E-05,-16.33303364,1.89
2784.375,10,3.34E-07,8.14E-05,-23.86452434,0.334
2784.765625,10,8.55E-07,8.14E-05,-19.78694559,0.855
2785.15625,10,1.46E-06,8.14E-05,-17.47652479,1.46
2785.546875,10,1.02E-06,8.14E-05,-19.00187056,1.02
2785.9375,10,1.15E-06,8.14E-05,-18.49142898,1.15
2786.328125,10,1.26E-06,8.14E-05,-18.10202506,1.26
2786.71875,10,7.32E-07,8.14E-05,-20.4609072,0.732
2787.109375,10,4.45E-07,8.14E-05,-22.61841529,0.445
2787.5,10,1.64E-06,8.14E-05,-16.95626463,1.64
2787.890625,10,7.79E-07,8.14E-05,-20.19231699,0.779
2788.28125,10,5.96E-07,8.14E-05,-21.35205482,0.596
2788.671875,10,1.21E-06,8.14E-05,-18.2935921,1.21
2789.0625,10,1.53E-06,8.14E-05,-17.2639107,1.53
2789.453125,10,4.79E-07,8.14E-05,-22.29910884,0.479
2789.84375,10,1.20E-06,8.14E-05,-18.31028244,1.2
2790.234375,10,9.44E-07,8.14E-05,-19.35829753,0.944
2790.625,10,4.42E-07,8.14E-05,-22.64932308,0.442
2791.015625,10,1.28E-06,8.14E-05,-18.04889807,1.28
2791.40625,10,1.44E-06,8.14E-05,-17.51732336,1.44
2791.796875,10,9.42E-08,8.14E-05,-29.36405672,0.0942
2792.1875,10,7.14E-07,8.14E-05,-20.57133293,0.714
2792.578125,10,1.52E-06,8.14E-05,-17.27875742,1.52
2792.96875,10,8.01E-07,8.14E-05,-20.07209362,0.801
2793.359375,10,1.01E-06,8.14E-05,-19.06385168,1.01
2793.75,10,1.01E-06,8.14E-05,-19.0519892,1.01
2794.140625,10,9.78E-07,8.14E-05,-19.20109026,0.978
2794.53125,10,6.80E-07,8.14E-05,-20.77942831,0.68
2794.921875,10,1.62E-06,8.14E-05,-17.00728879,1.62
2795.3125,10,6.34E-07,8.14E-05,-21.08445489,0.634
2795.703125,10,2.63E-07,8.14E-05,-24.9085199,0.263
2796.09375,10,1.32E-06,8.14E-05,-17.90671762,1.32
2796.484375,10,1.56E-06,8.14E-05,-17.18827546,1.56
2796.875,10,4.84E-07,8.14E-05,-22.25566345,0.484
2797.265625,10,1.06E-06,8.14E-05,-18.85871593,1.06
2797.65625,10,1.12E-06,8.14E-05,-18.60794149,1.12
2798.046875,10,5.23E-07,8.14E-05,-21.92531461,0.523
2798.4375,10,1.12E-06,8.14E-05,-18.59575739,1.12
2798.828125,10,1.01E-06,8.14E-05,-19.06109577,1.01
2799.21875,10,1.81E-07,8.14E-05,-26.52219654,0.181
2799.609375,10,7.15E-07,8.14E-05,-20.56183965,0.715
2800,10,1.52E-06,8.14E-05,-17.27615501,1.52
2800.390625,10,5.02E-07,8.14E-05,-22.09977011,0.502
2800.78125,10,8.15E-07,8.14E-05,-19.99373073,0.815
2801.171875,10,1.04E-06,8.14E-05,-18.9333474,1.04
2801.5625,10,8.95E-07,8.14E-05,-19.58748433,0.895
2801.953125,10,8.30E-07,8.14E-05,-19.91554737,0.83
2802.34375,10,1.38E-06,8.14E-05,-17.71716328,1.38
2802.734375,10,2.89E-07,8.14E-05,-24.50252542,0.289
2803.125,10,1.38E-07,8.14E-05,-27.70655322,0.138
2803.515625,10,1.34E-06,8.14E-05,-17.83152556,1.34
2803.90625,10,1.03E-06,8.14E-05,-18.99060304,1.03
2804.296875,10,5.39E-07,8.14E-05,-21.78667814,0.539
2804.6875,10,9.11E-07,8.14E-05,-19.51299764,0.911
2805.078125,10,1.23E-06,8.14E-05,-18.21865506,1.23
2805.46875,10,2.60E-07,8.14E-05,-24.96214669,0.26
2805.859375,10,1.13E-06,8.14E-05,-18.55702016,1.13
2806.25,10,5.68E-07,8.14E-05,-21.56144654,0.568
2806.640625,10,2.47E-07,8.14E-05,-25.18618653,0.247
2807.03125,10,9.33E-07,8.14E-05,-19.40649442,0.933
2807.421875,10,1.38E-06,8.14E-05,-17.70694654,1.38
2807.8125,10,1.20E-07,8.14E-05,-28.32029128,0.12
2808.203125,10,6.96E-07,8.14E-05,-20.68292866,0.696
2808.59375,10,1.09E-06,8.14E-05,-18.74402852,1.09
2808.984375,10,6.69E-07,8.14E-05,-20.84934934,0.669
2809.375,10,7.48E-07,8.14E-05,-20.36553419,0.748
2809.765625,10,8.67E-07,8.14E-05,-19.72589479,0.867
2810.15625,10,5.41E-07,8.14E-05,-21.77179157,0.541
2810.546875,10,2.80E-07,8.14E-05,-24.63869834,0.28
2810.9375,10,1.14E-06,8.14E-05,-18.52825599,1.14
2811.328125,10,5.26E-07,8.14E-05,-21.9002838,0.526
2811.71875,10,6.04E-07,8.14E-05,-21.29720579,0.604
2812.109375,10,8.89E-07,8.14E-05,-19.61482847,0.889
2812.5,10,9.71E-07,8.14E-05,-19.23610026,0.971
2812.890625,10,2.37E-07,8.14E-05,-25.3525365,0.237
2813.28125,10,9.25E-07,8.14E-05,-19.44283647,0.925
2813.671875,10,5.73E-07,8.14E-05,-21.52103251,0.573
2814.0625,10,4.58E-07,8.14E-05,-22.49668379,0.458
2814.453125,10,8.75E-07,8.14E-05,-19.68825807,0.875
2814.84375,10,9.03E-07,8.14E-05,-19.55063739,0.903
2815.234375,10,4.43E-07,8.14E-05,-22.64707597,0.443
2815.625,10,6.22E-07,8.14E-05,-21.16538982,0.622
2816.015625,10,9.76E-07,8.14E-05,-19.21312952,0.976
2816.40625,10,4.60E-07,8.14E-05,-22.48292958,0.46
2816.796875,10,8.13E-07,8.14E-05,-20.00477666,0.813
2817.1875,10,5.77E-07,8.14E-05,-21.4921209,0.577
2817.578125,10,5.76E-07,8.14E-05,-21.50497357,0.576
2817.96875,10,5.41E-07,8.14E-05,-21.77339487,0.541
2818.359375,10,1.13E-06,8.14E-05,-18.55816077,1.13
2818.75,10,1.12E-07,8.14E-05,-28.63276707,0.112
2819.140625,10,7.46E-07,8.14E-05,-20.3802794,0.746
2819.53125,10,9.89E-07,8.14E-05,-19.15388243,0.989
2819.921875,10,8.12E-07,8.14E-05,-20.00820759,0.812
2820.3125,10,7.10E-07,8.14E-05,-20.59536749,0.71
2820.703125,10,8.08E-07,8.14E-05,-20.03148335,0.808
2821.09375,10,8.90E-07,8.14E-05,-19.61227957,0.89
2821.484375,10,3.40E-07,8.14E-05,-23.79137058,0.34
2821.875,10,1.17E-06,8.14E-05,-18.42122774,1.17
2822.265625,10,4.46E-07,8.14E-05,-22.60924153,0.446
2822.65625,10,6.44E-07,8.14E-05,-21.01429112,0.644
2823.046875,10,7.78E-07,8.14E-05,-20.19498244,0.778
2823.4375,10,1.29E-06,8.14E-05,-18.00547397,1.29
2823.828125,10,1.42E-07,8.14E-05,-27.59706554,0.142
2824.21875,10,8.99E-07,8.14E-05,-19.56801047,0.899
2824.609375,10,8.31E-07,8.14E-05,-19.90899068,0.831
2825,10,5.31E-07,8.14E-05,-21.85218547,0.531
2825.390625,10,1.21E-06,8.14E-05,-18.29303746,1.21
2825.78125,10,9.26E-07,8.14E-05,-19.43903452,0.926
2826.171875,10,5.78E-07,8.14E-05,-21.48361282,0.578
2826.5625,10,4.85E-07,8.14E-05,-22.24893233,0.485
2826.953125,10,1.43E-06,8.14E-05,-17.54798771,1.43
2827.34375,10,1.98E-07,8.14E-05,-26.14353549,0.198
2827.734375,10,1.00E-06,8.14E-05,-19.09134294,1
2828.125,10,9.24E-07,8.14E-05,-19.4506812,0.924
2828.515625,10,9.63E-07,8.14E-05,-19.26924253,0.963
2828.90625,10,7.96E-07,8.14E-05,-20.09578178,0.796
2829.296875,10,1.17E-06,8.14E-05,-18.40727383,1.17
2829.6875,10,4.55E-07,8.14E-05,-22.53069783,0.455
2830.078125,10,4.14E-07,8.14E-05,-22.93996206,0.414
2830.46875,10,1.63E-06,8.14E-05,-16.99347108,1.63
2830.859375,10,8.25E-07,8.14E-05,-19.9411966,0.825
2831.25,10,8.74E-07,8.14E-05,-19.6916033,0.874
2831.640625,10,8.25E-07,8.14E-05,-19.94040451,0.825
2832.03125,10,1.27E-06,8.14E-05,-18.05437933,1.27
2832.421875,10,3.21E-07,8.14E-05,-24.0439546,0.321
2832.8125,10,1.46E-06,8.14E-05,-17.4751911,1.46
2833.203125,10,4.62E-07,8.14E-05,-22.46395487,0.462
2833.59375,10,4.37E-07,8.14E-05,-22.70326961,0.437
2833.984375,10,1.29E-06,8.14E-05,-18.00947672,1.29
2834.375,10,1.23E-06,8.14E-05,-18.20606321,1.23
2834.765625,10,5.51E-07,8.14E-05,-21.69862033,0.551
2835.15625,10,1.00E-06,8.14E-05,-19.09984726,1
2835.546875,10,1.37E-06,8.14E-05,-17.73720332,1.37
2835.9375,10,1.71E-07,8.14E-05,-26.7781221,0.171
2836.328125,10,1.50E-06,8.14E-05,-17.34223749,1.5
2836.71875,10,6.34E-07,8.14E-05,-21.08333733,0.634
2837.109375,10,6.05E-07,8.14E-05,-21.28783759,0.605
2837.5,10,1.11E-06,8.14E-05,-18.67139913,1.11
2837.890625,10,1.56E-06,8.14E-05,-17.16312966,1.56
2838.28125,10,3.04E-07,8.14E-05,-24.28301181,0.304
2838.671875,10,9.21E-07,8.14E-05,-19.46550981,0.921
2839.0625,10,1.43E-06,8.14E-05,-17.56166956,1.43
2839.453125,10,6.79E-07,8.14E-05,-20.78575641,0.679
2839.84375,10,1.27E-06,8.14E-05,-18.05959447,1.27
2840.234375,10,9.95E-07,8.14E-05,-19.12583533,0.995
2840.625,10,5.57E-07,8.14E-05,-21.65127007,0.557
2841.015625,10,8.33E-07,8.14E-05,-19.89897245,0.833
2841.40625,10,1.83E-06,8.14E-05,-16.47291383,1.83
2841.796875,10,2.41E-07,8.14E-05,-25.2785026,0.241
2842.1875,10,9.03E-07,8.14E-05,-19.55137448,0.903
2842.578125,10,1.24E-06,8.14E-05,-18.16029958,1.24
2842.96875,10,1.01E-06,8.14E-05,-19.05506981,1.01
2843.359375,10,1.01E-06,8.14E-05,-19.04538055,1.01
2843.75,10,1.21E-06,8.14E-05,-18.26798693,1.21
2844.140625,10,8.90E-07,8.14E-05,-19.61210049,0.89
2844.53125,10,2.99E-07,8.14E-05,-24.35252823,0.299
2844.921875,10,1.59E-06,8.14E-05,-17.10105771,1.59
2845.3125,10,6.55E-07,8.14E-05,-20.94673682,0.655
2845.703125,10,8.59E-07,8.14E-05,-19.76442599,0.859
2846.09375,10,1.14E-06,8.14E-05,-18.55011786,1.14
2846.484375,10,1.37E-06,8.14E-05,-17.73199711,1.37
2846.875,10,4.36E-07,8.14E-05,-22.70849743,0.436
2847.265625,10,1.23E-06,8.14E-05,-18.19936151,1.23
2847.65625,10,8.14E-07,8.14E-05,-19.99840183,0.814
2848.046875,10,5.62E-07,8.14E-05,-21.6056056,0.562
2848.4375,10,1.43E-06,8.14E-05,-17.56106401,1.43
2848.828125,10,1.07E-06,8.14E-05,-18.8060629,1.07
2849.21875,10,6.23E-07,8.14E-05,-21.16240099,0.623
2849.609375,10,6.82E-07,8.14E-05,-20.7709597,0.682
2850,10,1.49E-06,8.14E-05,-17.37727082,1.49
2850.390625,10,3.04E-07,8.14E-05,-24.27384397,0.304
2850.78125,10,1.23E-06,8.14E-05,-18.20598908,1.23
2851.171875,10,7.70E-07,8.14E-05,-20.24366231,0.77
2851.5625,10,8.80E-07,8.14E-05,-19.66014079,0.88
2851.953125,10,8.90E-07,8.14E-05,-19.61477818,0.89
2852.34375,10,1.29E-06,8.14E-05,-18.00070382,1.29
2852.734375,10,5.40E-07,8.14E-05,-21.78319282,0.54
2853.125,10,8.05E-07,8.14E-05,-20.04763574,0.805
2853.515625,10,1.42E-06,8.14E-05,-17.5787082,1.42
2853.90625,10,7.20E-07,8.14E-05,-20.53563729,0.72
2854.296875,10,1.00E-06,8.14E-05,-19.09136025,1
2854.6875,10,7.97E-07,8.14E-05,-20.09018764,0.797
2855.078125,10,1.42E-06,8.14E-05,-17.56834837,1.42
2855.46875,10,2.04E-07,8.14E-05,-26.01405948,0.204
2855.859375,10,1.45E-06,8.14E-05,-17.4938731,1.45
2856.25,10,5.62E-07,8.14E-05,-21.61022958,0.562
2856.640625,10,8.26E-07,8.14E-05,-19.93853616,0.826
2857.03125,10,1.14E-06,8.14E-05,-18.52966287,1.14
2857.421875,10,1.37E-06,8.14E-05,-17.74203509,1.37
2857.8125,10,6.22E-07,8.14E-05,-21.16796457,0.622
2858.203125,10,7.73E-07,8.14E-05,-20.22408899,0.773
2858.59375,10,1.29E-06,8.14E-05,-18.01479019,1.29
2858.984375,10,3.30E-07,8.14E-05,-23.92363746,0.33
2859.375,10,1.48E-06,8.14E-05,-17.40098379,1.48
2859.765625,10,8.15E-07,8.14E-05,-19.99381651,0.815
2860.15625,10,9.64E-07,8.14E-05,-19.26754701,0.964
2860.546875,10,8.36E-07,8.14E-05,-19.8845413,0.836
2860.9375,10,1.64E-06,8.14E-05,-16.96012066,1.64
2861.328125,10,4.02E-07,8.14E-05,-23.06441891,0.402
2861.71875,10,8.49E-07,8.14E-05,-19.81919996,0.849
2862.109375,10,1.54E-06,8.14E-05,-17.22506517,1.54
2862.5,10,9.46E-07,8.14E-05,-19.34818713,0.946
2862.890625,10,1.30E-06,8.14E-05,-17.95924036,1.3
2863.28125,10,1.03E-06,8.14E-05,-18.96302998,1.03
2863.671875,10,1.01E-06,8.14E-05,-19.07054021,1.01
2864.0625,10,6.02E-07,8.14E-05,-21.31146098,0.602
2864.453125,10,1.95E-06,8.14E-05,-16.21583348,1.95
2864.84375,10,2.41E-07,8.14E-05,-25.27847561,0.241
2865.234375,10,7.86E-07,8.14E-05,-20.15320284,0.786
2865.625,10,1.49E-06,8.14E-05,-17.3883654,1.49
2866.015625,10,1.37E-06,8.14E-05,-17.73390912,1.37
2866.40625,10,1.10E-06,8.14E-05,-18.69457217,1.1
2866.796875,10,1.27E-06,8.14E-05,-18.05503727,1.27
2867.1875,10,1.08E-06,8.14E-05,-18.76371456,1.08
2867.578125,10,1.54E-07,8.14E-05,-27.23180962,0.154
2867.96875,10,2.00E-06,8.14E-05,-16.10472136,2
2868.359375,10,7.07E-07,8.14E-05,-20.61159046,0.707
2868.75,10,8.32E-07,8.14E-05,-19.90299899,0.832
2869.140625,10,1.16E-06,8.14E-05,-18.47956322,1.16
2869.53125,10,1.38E-06,8.14E-05,-17.71481725,1.38
2869.921875,10,9.23E-07,8.14E-05,-19.45257534,0.923
2870.3125,10,1.38E-06,8.14E-05,-17.70334821,1.38
2870.703125,10,9.38E-07,8.14E-05,-19.38368834,0.938
2871.09375,10,1.87E-07,8.14E-05,-26.38559902,0.187
2871.484375,10,1.90E-06,8.14E-05,-16.31289695,1.9
2871.875,10,8.75E-07,8.14E-05,-19.68708631,0.875
2872.265625,10,8.37E-07,8.14E-05,-19.88137433,0.837
2872.65625,10,1.09E-06,8.14E-05,-18.72507171,1.09
2873.046875,10,1.70E-06,8.14E-05,-16.80258263,1.7
2873.4375,10,4.99E-07,8.14E-05,-22.12148822,0.499
2873.828125,10,1.45E-06,8.14E-05,-17.49838448,1.45
2874.21875,10,8.71E-07,8.14E-05,-19.70397081,0.871
2874.609375,10,3.90E-07,8.14E-05,-23.1904563,0.39
2875,10,1.71E-06,8.14E-05,-16.78747981,1.71
2875.390625,10,1.07E-06,8.14E-05,-18.81494784,1.07
2875.78125,10,8.51E-07,8.14E-05,-19.80592535,0.851
2876.171875,10,9.48E-07,8.14E-05,-19.33605431,0.948
2876.5625,10,1.49E-06,8.14E-05,-17.38842388,1.49
2876.953125,10,4.35E-07,8.14E-05,-22.72148526,0.435
2877.34375,10,1.57E-06,8.14E-05,-17.16061225,1.57
2877.734375,10,9.24E-07,8.14E-05,-19.45009591,0.924
2878.125,10,6.00E-07,8.14E-05,-21.32274583,0.6
2878.515625,10,1.44E-06,8.14E-05,-17.50859057,1.44
2878.90625,10,1.23E-06,8.14E-05,-18.20011935,1.23
2879.296875,10,7.34E-07,8.14E-05,-20.44798609,0.734
2879.6875,10,8.80E-07,8.14E-05,-19.66088683,0.88
2880.078125,10,1.51E-06,8.14E-05,-17.32689864,1.51
2880.46875,10,2.50E-07,8.14E-05,-25.12305509,0.25
2880.859375,10,1.37E-06,8.14E-05,-17.75387726,1.37
2881.25,10,7.94E-07,8.14E-05,-20.10596814,0.794
2881.640625,10,7.08E-07,8.14E-05,-20.60649486,0.708
2882.03125,10,1.29E-06,8.14E-05,-18.01557054,1.29
